"Account ID","Parent Account","Account Name","Account Owner","Owner Role","Customer Flag","Calculated ARR","FY26 SOY ARR","# of Open Opportunities","Count of Engaged Opportunities","Open Pipeline","Employee Range","ZI - Eng Count","Annual Revenue","Region","Geo","Clearbit Industry Group","Current FY Segmentation","Active Product Classification","Total Close Factor Score","Close Factor Tier","GitLab Flag"
"0015b00001w4cVy","","Life360","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","262","10000000","West","Americas","Diversified Consumer Services","Mid-Market","","1","Low","0"
"0013t000028LxRM","","Clickatell","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","78","50000000","West","Americas","Telecommunication Services","SMB","","8","Medium","0"
"0015b00001w4cVz","","Orbitz Worldwide","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","455","1000000000","West","Americas","Software & Services","Mid-Market","","-5","Low","0"
"0013t000028MI1V","","Social Security Administration","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","175","1000000000","East","Americas","Diversified Consumer Services","Mid-Market","","7","Medium","1"
"0015b00001w4cW0","","Match","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","50 - 100","38","500000000","Central","Americas","Software & Services","Self-Service","","5","Low","0"
"0013t000028MI24","","U.S. Postal Service","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","2934","78200000000","East","Americas","Transportation","Enterprise","","","","0"
"0015b00001w4cW1","","Philips Lifeline","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","50 - 100","22","1000000000","Western Europe","EMEA","Consumer Durables & Apparel","Self-Service","","2","Low","0"
"0013t000028lwOh","","AIG","Caitlin Moran","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","2003","43736000000","East","Americas","Insurance","Enterprise","","7","Medium","1"
"0015b00001w4cW2","","Lifetime Products","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","111","1000000000","West","Americas","Retailing","SMB","","14","High","0"
"0013t000028lxmV","NASA","NASA Jet Propulsion Laboratory","Tim Devereux","AE West","Prospect","0.00","","0","0","0.00","5,000 - 10,000","1500","1000000000","West","Americas","Capital Goods","Strategic","","12","Medium","0"
"0015b00001w4cW3","","Life Time Inc.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","318","2216593000","Central","Americas","Consumer Services","Mid-Market","","3","Low","1"
"0013t000028lyCi","","U.S. Navy","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","17875","1000000","East","Americas","Capital Goods","Strategic","","8","Medium","1"
"0015b00001w4cW4","","Lifeway Christian Resources","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","97","848758000","East","Americas","Consumer Services","SMB","","-2","Low","0"
"0013t000028m1E8","U.S. Navy","Naval Information Warfare Center (NIWC) Atlantic","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","342","1000000","East","Americas","Capital Goods","Strategic","","","","0"
"0015b00001w4cW5","","Lightbeam Health Solutions","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","60","50000000","Central","Americas","Health Care Equipment & Services","SMB","","5","Low","0"
"0013t000028m1T9","U.S. Department of Labor","US Bureau Of Labor Statistics","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","101","1000000000","East","Americas","Commercial & Professional Services","SMB","","9","Medium","0"
"0015b00001w4cW6","","Lightbend, Inc.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","50 - 100","49","50000000","West","Americas","Software & Services","SMB","","4","Low","0"
"0013t000028m42o","","Conservice","Carter Jaenichen","AE SMB","Customer","7080.00","7080","1","1","0.00","1,000 - 5,000","155","50000000","West","Americas","Utilities","SMB","Cody + Search","","","0"
"0015b00001w4cW7","","Lighthouse","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","169","100000000","West","Americas","Commercial & Professional Services","Mid-Market","","-7","Low","0"
"0013t000028m4k1","","U.S. Department of Labor","Brock Perko","","Prospect","0.00","","0","0","0.00","20 - 50","3","10000000","East","Americas","Commercial & Professional Services","SMB","","3","Low","0"
"0015b00001w4cW8","","Philips Lighting","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","50 - 100","2","1000000000","Western Europe","EMEA","Consumer Durables & Apparel","Self-Service","","4","Low","0"
"0013t000028m4vE","","Allegro","Dan Ellis","AE EMEA","Customer","141600.00","106200","1","1","35400.00","5,000 - 10,000","646","1000000000","Eastern Europe","EMEA","Software & Services","Enterprise","Cody + Search","","","0"
"0015b00001w4cW9","","Lilium","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","339","10000000","Western Europe","EMEA","Transportation","Mid-Market","","6","Low","0"
"0013t000028mJwb","","Fios Genomics","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","20 - 50","","10000000","Northern Europe","EMEA","Pharmaceuticals, Biotechnology & Life Sciences","Self-Service","","","","0"
"0015b00001w4cWA","","Limeade","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","42","50000000","West","Americas","Software & Services","SMB","","3","Low","0"
"0013t000028mQVW","","Catalyst Campus","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","4","1000000","West","Americas","Pharmaceuticals, Biotechnology & Life Sciences","Self-Service","","","","0"
"0015b00001w4cWB","","Limelight Networks","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","4","250000000","West","Americas","Software & Services","Self-Service","","14","High","0"
"0013t000028mQhj","Lockheed Martin Corporation","Lockheed Martin Aeronautics","Alok Desai","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","43622","67044000000","Central","Americas","Capital Goods","Strategic","","","","0"
"0015b00001w4cWC","","Lincoln Electric","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","1037","1000000000","Central","Americas","Capital Goods","Enterprise","","-9","Low","0"
"0013t000028mQiX","Lockheed Martin Corporation","Lockheed Martin Space Systems","Alok Desai","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","43622","67044000000","West","Americas","Capital Goods","Strategic","","","","1"
"0015b00001w4cWD","","Lincoln Financial Group","Brock Perko","","Prospect","0.00","","0","0","0.00","5,000 - 10,000","662","1000000000","East","Americas","Insurance","Enterprise","","10","Medium","1"
"0013t000028mQlM","Lockheed Martin Corporation","Lockheed Martin Rotary and Mission Systems","Alok Desai","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","43622","67044000000","East","Americas","Capital Goods","Strategic","","","","0"
"0015b00001w4cWE","","Lincoln Harris","Brock Perko","","Prospect","0.00","","0","0","0.00","5,000 - 10,000","122","50000000","East","Americas","Real Estate","SMB","","7","Medium","0"
"0013t000028mQnN","Lockheed Martin Corporation","Lockheed Martin Missiles and Fire Control","Alok Desai","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","43622","67044000000","East","Americas","Capital Goods","Strategic","","","","0"
"0015b00001w4cWF","","Linde","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","Over 10,000","2481","1000000000","Northern Europe","EMEA","Energy Equipment & Services","Enterprise","","-2","Low","0"
"0013t000028muK2","","United States Patent and Trademark Office","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","779","1000000000","East","Americas","Transportation","Enterprise","","1","Low","0"
"0015b00001w4cWG","","Linden Lab","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","95","50000000","West","Americas","Software & Services","SMB","","20","High","0"
"0013t000028muLz","","U.S. Census Bureau","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","293","10000000","East","Americas","Health Care Equipment & Services","Mid-Market","","6","Low","0"
"0015b00001w4cWH","","Lindex","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","46","10000000","Northern Europe","EMEA","Consumer Durables & Apparel","Self-Service","","4","Low","0"
"0013t000028orFC","","Regions Financial","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","868","6762000000","East","Americas","Banks","Enterprise","","8","Medium","0"
"0015b00001w4cWI","","Lineage Logistics","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","540","1000000000","Central","Americas","Transportation","Enterprise","","-3","Low","0"
"0013t000028orGA","","EAB Global, Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","352","1000000000","East","Americas","Diversified Consumer Services","Mid-Market","","20","High","1"
"0015b00001w4cWJ","","Lineate","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","70","50000000","East","Americas","Software & Services","SMB","","5","Low","0"
"0013t000028orH3","","Synchronoss (SNCR)","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","676","100000000","East","Americas","Software & Services","Enterprise","","13","Medium","0"
"0015b00001w4cWK","","Linedata","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","462","100000000","Western Europe","EMEA","Diversified Financials","Mid-Market","","5","Low","0"
"0013t000028orIa","","PNC","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","6401","1000000000","East","Americas","Banks","Strategic","","4","Low","1"
"0015b00001w4cWL","","Lingaro","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","387","10000000","Eastern Europe","EMEA","Software & Services","Mid-Market","","7","Medium","1"
"0013t000028pDB9","","Parrot Analytics","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","50 - 100","23","10000000","West","Americas","Software & Services","Self-Service","","","","0"
"0015b00001w4cWM","","Linguamatics","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","250 - 500","14","50000000","Northern Europe","EMEA","Software & Services","Self-Service","","-4","Low","0"
"0013t000028pDov","","U.S. Department of Agriculture","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","2740","1000000000","East","Americas","Food, Beverage & Tobacco","Enterprise","","-1","Low","0"
"0015b00001w4cWN","","TechCrunch","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","10 - 20","67","50000000","West","Americas","Software & Services","SMB","","0","Low","0"
"0013t000028pDpU","","U.S. Department of Defense","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","3723","1000000000","East","Americas","Capital Goods","Enterprise","","6","Low","0"
"0015b00001w4cWO","","LINKBYNET","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","500 - 1,000","7","250000000","Western Europe","EMEA","Software & Services","Self-Service","","1","Low","0"
"0013t000028pDqx","","U.S. Department of State","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","1098","1000000000","East","Americas","Commercial & Professional Services","Enterprise","","1","Low","0"
"0015b00001w4cWP","","LinkedIn China ????","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","8399","1000000000","West","Americas","Software & Services","Strategic","","8","Medium","0"
"0013t000028pDrG","","U.S. Department of Education","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","103","1000000000","East","Americas","Diversified Consumer Services","SMB","","","","0"
"0015b00001w4cWQ","","Evergy","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","8399","1000000000","West","Americas","Software & Services","Strategic","","6","Low","0"
"0013t000028pDs9","","U.S. Department of Energy","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","2145","50000000","East","Americas","Commercial & Professional Services","Enterprise","","","","1"
"0015b00001w4cWR","","Classified","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","8399","1000000000","West","Americas","Software & Services","Strategic","","2","Low","0"
"0013t000028pDsd","","U.S. Department of Homeland Security","Alok Desai","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","2444","1000000000","East","Americas","Capital Goods","Enterprise","","11","Medium","0"
"0015b00001w4cWS","","Informa Investment Solutions","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","8399","1000000000","West","Americas","Software & Services","Strategic","","2","Low","0"
"0013t000028pDvJ","","U.S. Department of Housing and Urban Development","Brock Perko","","Prospect","0.00","","0","0","0.00","5,000 - 10,000","191","10000000","East","Americas","Real Estate","Mid-Market","","","","0"
"0015b00001w4cWT","","Alstom Power","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","8399","1000000000","West","Americas","Software & Services","Strategic","","0","Low","0"
"0013t000028pDvi","","U.S. Department of the Interior","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","109","1000000000","East","Americas","Commercial & Professional Services","SMB","","","","0"
"0015b00001w4cWU","","Cablevision","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","8399","1000000000","West","Americas","Software & Services","Strategic","","-1","Low","0"
"0013t000028pDwg","","U.S. Department of Justice","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","686","1000000000","East","Americas","Commercial & Professional Services","Enterprise","","5","Low","0"
"0015b00001w4cWV","","Linklaters","Brock Perko","","Prospect","0.00","","0","0","0.00","5,000 - 10,000","161","1000000000","East","Americas","Diversified Consumer Services","Mid-Market","","2","Low","0"
"0013t000028pDxZ","","U.S. Department of Transportation","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","867","1000000","East","Americas","Transportation","Enterprise","","","","0"
"0015b00001w4cWW","","Linksys","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","82","500000000","West","Americas","Capital Goods","SMB","","-7","Low","1"
"0013t000028pDxo","","U.S. Department of the Treasury","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","29","1000000000","East","Americas","Commercial & Professional Services","Self-Service","","","","0"
"0015b00001w4cWX","","Healthesystems","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","530","31508000","Oceania","APAC","Software & Services","Enterprise","","0","Low","0"
"0013t000028pDza","Accenture","Accenture Federal Services","James Ghaedi","AE EMEA","Prospect","0.00","","0","0","0.00","Over 10,000","82053","43215013000","East","Americas","Software & Services","Strategic","","","","0"
"0015b00001w4cWY","","Empire Life","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","530","31508000","Oceania","APAC","Software & Services","Enterprise","","9","Medium","0"
